39640,0,0,8.884,128,0,0
39880,0,0,8.931,128,0,0
40120,0,0,8.977,128,0,0
40360,0,0,9.022,128,0,0
40600,0,0,9.067,128,0,0
40840,0,0,9.11,128,0,0
41080,0,0,9.153,128,0,0
41320,0,0,9.195,128,0,0
41560,0,0,9.236,128,0,0
41800,0,0,9.276,128,0,0
42040,0,0,9.315,128,0,0
42280,0,0,9.353,128,0,0
42520,0,0,9.39,128,0,0
42760,0,0,9.427,128,0,0
43000,0,0,9.462,128,0,0
43240,0,0,9.496,128,0,0
43480,0,0,9.529,128,0,0
43720,0,0,9.562,128,0,0
43960,0,0,9.593,128,0,0
44200,0,0,9.623,128,0,0
44440,0,0,9.652,128,0,0
44680,0,0,9.68,128,0,0
44920,0,0,9.707,128,0,0
45160,0,0,9.733,128,0,0
45400,0,0,9.758,128,0,0
45640,0,0,9.782,128,0,0
45880,0,0,9.804,128,0,0
46120,0,0,9.826,128,0,0
46360,0,0,9.846,128,0,0
46600,0,0,9.865,128,0,0
46840,0,0,9.883,128,0,0
47080,0,0,9.899,128,0,0
47320,0,0,9.915,128,0,0
47560,0,0,9.929,128,0,0
47800,0,0,9.942,128,0,0
48040,0,0,9.953,128,0,0
48280,0,0,9.964,128,0,0
48520,0,0,9.973,128,0,0
48760,0,0,9.981,128,0,0
49000,0,0,9.987,128,0,0
49240,0,0,9.992,128,0,0
49480,0,0,9.996,128,0,0
49720,0,0,9.999,128,0,0
49960,0,0,10,128,0,0
50200,0,-0.042,10,153,0,0
50440,0,-0.249,10,153,0,0
50680,0,-0.6,10,153,0,0
50920,0,-1.063,10,153,0,0
51160,0,-1.606,10,153,0,0
51400,0,-2.197,10,153,0,0
51640,0,-2.803,10,153,0,0
51880,0,-3.394,10,153,0,0
52120,0,-3.937,10,153,0,0
52360,0,-4.4,10,153,0,0
52600,0,-4.751,10,153,0,0
52840,0,-4.958,10,153,0,0
53080,0,-5,10,153,0,0
53320,-0.004,-5,10,153,0,0
53560,-0.012,-5,10,153,0,0
53800,-0.024,-5,10,153,0,0
54040,-0.04,-5,10,153,0,0
54280,-0.061,-5,10,153,0,0
54520,-0.085,-4.999,10,153,0,0
54760,-0.114,-4.999,10,153,0,0
55000,-0.146,-4.998,10,153,0,0
55240,-0.183,-4.997,10,153,0,0
55480,-0.223,-4.995,10,153,0,0
55720,-0.268,-4.993,10,153,0,0
55960,-0.316,-4.99,10,153,0,0
56200,-0.368,-4.986,10,153,0,0
56440,-0.424,-4.982,10,153,0,0
56680,-0.483,-4.977,10,153,0,0
56920,-0.546,-4.97,10,153,0,0
57160,-0.613,-4.962,10,153,0,0
57400,-0.683,-4.953,10,153,0,0
57640,-0.756,-4.942,10,153,0,0
57880,-0.833,-4.93,10,153,0,0
58120,-0.913,-4.916,10,153,0,0
58360,-0.996,-4.9,10,153,0,0
58600,-1.082,-4.882,10,153,0,0
58840,-1.171,-4.861,10,153,0,0
59080,-1.263,-4.838,10,153,0,0
59320,-1.357,-4.812,10,153,0,0
59560,-1.455,-4.784,10,153,0,0
59800,-1.554,-4.752,10,153,0,0
60040,-1.656,-4.718,10,153,0,0
60280,-1.76,-4.68,10,153,0,0
60520,-1.866,-4.639,10,153,0,0
60760,-1.974,-4.594,10,153,0,0
61000,-2.083,-4.545,10,153,0,0
61240,-2.194,-4.493,10,153,0,0
61480,-2.306,-4.436,10,153,0,0
61720,-2.42,-4.376,10,153,0,0
61960,-2.534,-4.31,10,153,0,0
62200,-2.648,-4.241,10,153,0,0
62440,-2.763,-4.167,10,153,0,0
62680,-2.879,-4.088,10,153,0,0
62920,-2.994,-4.005,10,153,0,0
63160,-3.108,-3.916,10,153,0,0
63400,-3.222,-3.823,10,153,0,0
63640,-3.336,-3.725,10,153,0,0
63880,-3.448,-3.621,10,153,0,0
64120,-3.558,-3.513,10,153,0,0
64360,-3.667,-3.399,10,153,0,0
64599,-3.773,-3.281,10,153,0,0
64840,-3.878,-3.157,10,153,0,0
65080,-3.979,-3.028,10,153,0,0
65319,-4.078,-2.893,10,153,0,0
65560,-4.173,-2.754,10,153,0,0
65800,-4.265,-2.61,10,153,0,0
66040,-4.352,-2.461,10,153,0,0
66280,-4.436,-2.307,10,153,0,0
66520,-4.515,-2.149,10,153,0,0
66760,-4.589,-1.986,10,153,0,0
67000,-4.658,-1.819,10,153,0,0
67240,-4.721,-1.647,10,153,0,0
67480,-4.779,-1.471,10,153,0,0
67720,-4.83,-1.292,10,153,0,0
67960,-4.875,-1.109,10,153,0,0
68200,-4.914,-0.923,10,153,0,0
68440,-4.946,-0.734,10,153,0,0
68680,-4.971,-0.542,10,153,0,0
68920,-4.988,-0.348,10,153,0,0
69160,-4.998,-0.152,10,153,0,0
69400,-5,0.047,10,153,0,0
69640,-4.994,0.246,10,153,0,0
69880,-4.98,0.447,10,153,0,0
70120,-4.958,0.648,10,153,0,0
70360,-4.927,0.85,10,153,0,0
70600,-4.888,1.051,10,153,0,0
70840,-4.841,1.252,10,153,0,0
71080,-4.784,1.452,10,153,0,0
71320,-4.72,1.651,10,153,0,0
71560,-4.646,1.848,10,153,0,0
71800,-4.564,2.042,10,153,0,0
72040,-4.473,2.234,10,153,0,0
72280,-4.374,2.423,10,153,0,0
72520,-4.266,2.608,10,153,0,0
72760,-4.15,2.79,10,153,0,0
73000,-4.025,2.966,10,153,0,0
73240,-3.892,3.138,10,153,0,0
73480,-3.752,3.305,10,153,0,0
73720,-3.604,3.466,10,153,0,0
73960,-3.448,3.621,10,153,0,0
74200,-3.286,3.769,10,153,0,0
74440,-3.116,3.91,10,153,0,0
74680,-2.94,4.044,10,153,0,0
74920,-2.757,4.171,10,153,0,0
75160,-2.569,4.29,10,153,0,0
75400,-2.375,4.4,10,153,0,0
75640,-2.176,4.502,10,153,0,0
75880,-1.972,4.595,10,153,0,0
76120,-1.764,4.678,10,153,0,0
76360,-1.552,4.753,10,153,0,0
76600,-1.337,4.818,10,153,0,0
76840,-1.119,4.873,10,153,0,0
77080,-0.898,4.919,10,153,0,0
77320,-0.675,4.954,10,153,0,0
77560,-0.451,4.98,10,153,0,0
77800,-0.226,4.995,10,153,0,0
78040,0,5,10,153,0,0
78280,0.226,4.995,10,153,0,0
78520,0.451,4.98,10,153,0,0
78760,0.675,4.954,10,153,0,0
79000,0.898,4.919,10,153,0,0
79240,1.119,4.873,10,153,0,0
79480,1.337,4.818,10,153,0,0
79720,1.552,4.753,10,153,0,0
79960,1.764,4.678,10,153,0,0
80200,1.972,4.595,10,153,0,0
80440,2.176,4.502,10,153,0,0
80680,2.375,4.4,10,153,0,0
80920,2.569,4.29,10,153,0,0
81160,2.757,4.171,10,153,0,0
81400,2.94,4.044,10,153,0,0
81640,3.116,3.91,10,153,0,0
81880,3.286,3.769,10,153,0,0
82120,3.448,3.621,10,153,0,0
82360,3.604,3.466,10,153,0,0
82600,3.752,3.305,10,153,0,0
82840,3.892,3.138,10,153,0,0
83080,4.025,2.966,10,153,0,0
83320,4.15,2.79,10,153,0,0
83560,4.266,2.608,10,153,0,0
83800,4.374,2.423,10,153,0,0
84040,4.473,2.234,10,153,0,0
84280,4.564,2.042,10,153,0,0
84520,4.646,1.848,10,153,0,0
84760,4.72,1.651,10,153,0,0
85000,4.784,1.452,10,153,0,0
85240,4.841,1.252,10,153,0,0
85480,4.888,1.051,10,153,0,0
85720,4.927,0.85,10,153,0,0
85960,4.958,0.648,10,153,0,0
86200,4.98,0.447,10,153,0,0
86440,4.994,0.246,10,153,0,0
86680,5,0.047,10,153,0,0
86920,4.998,-0.152,10,153,0,0
87160,4.988,-0.348,10,153,0,0
87400,4.971,-0.542,10,153,0,0
87640,4.946,-0.734,10,153,0,0
87880,4.914,-0.923,10,153,0,0
88120,4.875,-1.109,10,153,0,0
88360,4.83,-1.292,10,153,0,0
88600,4.779,-1.471,10,153,0,0
88840,4.721,-1.647,10,153,0,0
89080,4.658,-1.819,10,153,0,0
89320,4.589,-1.986,10,153,0,0
89560,4.515,-2.149,10,153,0,0
89800,4.436,-2.307,10,153,0,0
90040,4.352,-2.461,10,153,0,0
90280,4.265,-2.61,10,153,0,0
90520,4.173,-2.754,10,153,0,0
90760,4.078,-2.893,10,153,0,0
91000,3.979,-3.028,10,153,0,0
91240,3.878,-3.157,10,153,0,0
91480,3.773,-3.281,10,153,0,0
91720,3.667,-3.399,10,153,0,0
91960,3.558,-3.513,10,153,0,0
92200,3.448,-3.621,10,153,0,0
92440,3.336,-3.725,10,153,0,0
92680,3.222,-3.823,10,153,0,0
92920,3.108,-3.916,10,153,0,0
93160,2.994,-4.005,10,153,0,0
93400,2.879,-4.088,10,153,0,0
93640,2.763,-4.167,10,153,0,0
93880,2.648,-4.241,10,153,0,0
94120,2.534,-4.31,10,153,0,0
94360,2.42,-4.376,10,153,0,0
94600,2.306,-4.436,10,153,0,0
94840,2.194,-4.493,10,153,0,0
95080,2.083,-4.545,10,153,0,0
95320,1.974,-4.594,10,153,0,0
95560,1.866,-4.639,10,153,0,0
95800,1.76,-4.68,10,153,0,0
96040,1.656,-4.718,10,153,0,0
96280,1.554,-4.752,10,153,0,0
96520,1.455,-4.784,10,153,0,0
96760,1.357,-4.812,10,153,0,0
97000,1.263,-4.838,10,153,0,0
97240,1.171,-4.861,10,153,0,0
97480,1.082,-4.882,10,153,0,0
97720,0.996,-4.9,10,153,0,0
97960,0.913,-4.916,10,153,0,0
98200,0.833,-4.93,10,153,0,0
98440,0.756,-4.942,10,153,0,0
98680,0.683,-4.953,10,153,0,0
98920,0.613,-4.962,10,153,0,0
99160,0.546,-4.97,10,153,0,0
99400,0.483,-4.977,10,153,0,0
99640,0.424,-4.982,10,153,0,0
99880,0.368,-4.986,10,153,0,0
100120,0.316,-4.99,10,153,0,0
100360,0.268,-4.993,10,153,0,0
100600,0.223,-4.995,10,153,0,0
100840,0.183,-4.997,10,153,0,0
101080,0.146,-4.998,10,153,0,0
101320,0.114,-4.999,10,153,0,0
101560,0.085,-4.999,10,153,0,0
101800,0.061,-5,10,153,0,0
102040,0.04,-5,10,153,0,0
102280,0.024,-5,10,153,0,0
102520,0.012,-5,10,153,0,0
102760,0.004,-5,10,153,0,0
103000,0,-5,10,153,0,0
103240,0,-4.958,10,153,0,0
103480,0,-4.751,10,153,0,0
103720,0,-4.4,10,153,0,0
103960,0,-3.937,10,153,0,0
104200,0,-3.394,10,153,0,0
104440,0,-2.803,10,153,0,0
104680,0,-2.197,10,153,0,0
104920,0,-1.606,10,153,0,0
105160,0,-1.063,10,153,0,0
105400,0,-0.6,10,153,0,0
105640,0,-0.249,10,153,0,0
105880,0,-0.042,10,153,0,0
106120,0,0,10,153,0,0
106360,0,0,9.999,153,0,0
106600,0,0,9.996,153,0,0
106840,0,0,9.992,153,0,0
107080,0,0,9.987,153,0,0
107320,0,0,9.981,153,0,0
107560,0,0,9.973,153,0,0
107800,0,0,9.964,153,0,0
108040,0,0,9.953,153,0,0
108280,0,0,9.942,153,0,0
108520,0,0,9.929,153,0,0
108760,0,0,9.914,153,0,0
109000,0,0,9.899,153,0,0
109240,0,0,9.882,153,0,0
109480,0,0,9.865,153,0,0
109720,0,0,9.845,153,0,0
109960,0,0,9.825,153,0,0
110200,0,0,9.804,153,0,0
110440,0,0,9.781,153,0,0
110680,0,0,9.758,153,0,0
110920,0,0,9.733,153,0,0
111160,0,0,9.707,153,0,0
111400,0,0,9.68,153,0,0
111640,0,0,9.652,153,0,0
111880,0,0,9.623,153,0,0
112120,0,0,9.592,153,0,0
112360,0,0,9.561,153,0,0
112600,0,0,9.529,153,0,0
112840,0,0,9.495,153,0,0
113080,0,0,9.461,153,0,0
113320,0,0,9.426,153,0,0
113560,0,0,9.389,153,0,0
113800,0,0,9.352,153,0,0
114040,0,0,9.314,153,0,0
114280,0,0,9.275,153,0,0
114520,0,0,9.235,153,0,0
114760,0,0,9.194,153,0,0
115000,0,0,9.152,153,0,0
115240,0,0,9.109,153,0,0
115480,0,0,9.065,153,0,0
115720,0,0,9.021,153,0,0
115960,0,0,8.975,153,0,0
116200,0,0,8.929,153,0,0
116440,0,0,8.882,153,0,0
116680,0,0,8.834,153,0,0
116920,0,0,8.786,153,0,0
117160,0,0,8.736,153,0,0
117400,0,0,8.686,153,0,0
117640,0,0,8.635,153,0,0
117880,0,0,8.583,153,0,0
118120,0,0,8.531,153,0,0
118360,0,0,8.478,153,0,0
118600,0,0,8.424,153,0,0
118840,0,0,8.369,153,0,0
119080,0,0,8.314,153,0,0
119320,0,0,8.258,153,0,0
119560,0,0,8.202,153,0,0
119800,0,0,8.145,153,0,0
120040,0,0,8.087,153,0,0
120280,0,0,8.029,153,0,0
120520,0,0,7.97,153,0,0
120760,0,0,7.91,153,0,0
121000,0,0,7.85,153,0,0
121240,0,0,7.789,153,0,0
121480,0,0,7.728,153,0,0
121720,0,0,7.666,153,0,0
121960,0,0,7.604,153,0,0
122200,0,0,7.541,153,0,0
122440,0,0,7.478,153,0,0
122680,0,0,7.415,153,0,0
122920,0,0,7.35,153,0,0
123160,0,0,7.286,153,0,0
123400,0,0,7.221,153,0,0
123640,0,0,7.155,153,0,0
123880,0,0,7.089,153,0,0
124120,0,0,7.023,153,0,0
124360,0,0,6.956,153,0,0
124600,0,0,6.889,153,0,0
124840,0,0,6.822,153,0,0
125080,0,0,6.754,153,0,0
125320,0,0,6.686,153,0,0
125560,0,0,6.618,153,0,0
125800,0,0,6.549,153,0,0
126040,0,0,6.48,153,0,0
126280,0,0,6.411,153,0,0
126520,0,0,6.341,153,0,0
126760,0,0,6.271,153,0,0
127000,0,0,6.201,153,0,0
127240,0,0,6.131,153,0,0
127480,0,0,6.061,153,0,0
127720,0,0,5.99,153,0,0
127960,0,0,5.919,153,0,0
128199,0,0,5.848,153,0,0
128440,0,0,5.777,153,0,0
128680,0,0,5.706,153,0,0
128919,0,0,5.634,153,0,0
129160,0,0,5.563,153,0,0
129400,0,0,5.491,153,0,0
129639,0,0,5.42,153,0,0
129880,0,0,5.348,153,0,0
130120,0,0,5.276,153,0,0
130360,0,0,5.204,153,0,0
130600,0,0,5.132,153,0,0
130840,0,0,5.06,153,0,0
131080,0,0,4.988,153,0,0
131320,0,0,4.916,153,0,0
131560,0,0,4.844,153,0,0
131800,0,0,4.772,153,0,0
132040,0,0,4.7,153,0,0
132280,0,0,4.628,153,0,0
132520,0,0,4.557,153,0,0
132760,0,0,4.485,153,0,0
133000,0,0,4.413,153,0,0
133240,0,0,4.342,153,0,0
133480,0,0,4.27,153,0,0
133720,0,0,4.199,153,0,0
133960,0,0,4.128,153,0,0
134200,0,0,4.057,153,0,0
134440,0,0,3.986,153,0,0
134680,0,0,3.916,153,0,0
134920,0,0,3.845,153,0,0
135160,0,0,3.775,153,0,0
135400,0,0,3.705,153,0,0
135640,0,0,3.636,153,0,0
135880,0,0,3.566,153,0,0
136120,0,0,3.497,153,0,0
136360,0,0,3.428,153,0,0
136600,0,0,3.359,153,0,0
136840,0,0,3.291,153,0,0
137080,0,0,3.223,153,0,0
137320,0,0,3.156,153,0,0
137560,0,0,3.088,153,0,0
137800,0,0,3.021,153,0,0
138040,0,0,2.955,153,0,0
138280,0,0,2.889,153,0,0
138520,0,0,2.823,153,0,0
138760,0,0,2.758,153,0,0
139000,0,0,2.693,153,0,0
139240,0,0,2.628,153,0,0
139480,0,0,2.564,153,0,0
139720,0,0,2.501,153,0,0
139960,0,0,2.438,153,0,0
140200,0,0,2.375,153,0,0
140440,0,0,2.313,153,0,0
140680,0,0,2.251,153,0,0
140920,0,0,2.19,153,0,0
141160,0,0,2.13,153,0,0
141400,0,0,2.07,153,0,0
141640,0,0,2.011,153,0,0
141880,0,0,1.952,153,0,0
142120,0,0,1.894,153,0,0
142360,0,0,1.836,153,0,0
142600,0,0,1.779,153,0,0
142840,0,0,1.723,153,0,0
143080,0,0,1.667,153,0,0
143320,0,0,1.612,153,0,0
143560,0,0,1.558,153,0,0
143800,0,0,1.504,153,0,0
144040,0,0,1.452,153,0,0
144280,0,0,1.399,153,0,0
144520,0,0,1.348,153,0,0
144760,0,0,1.297,153,0,0
145000,0,0,1.247,153,0,0
145240,0,0,1.198,153,0,0
145480,0,0,1.15,153,0,0
145720,0,0,1.102,153,0,0
145960,0,0,1.055,153,0,0
146200,0,0,1.009,153,0,0
146440,0,0,0.964,153,0,0
146680,0,0,0.92,153,0,0
146920,0,0,0.877,153,0,0
147160,0,0,0.834,153,0,0
147400,0,0,0.793,153,0,0
147640,0,0,0.752,153,0,0
147880,0,0,0.712,153,0,0
148120,0,0,0.673,153,0,0
148360,0,0,0.635,153,0,0
148600,0,0,0.598,153,0,0
148840,0,0,0.562,153,0,0
149080,0,0,0.527,153,0,0
149320,0,0,0.493,153,0,0
149560,0,0,0.46,153,0,0
149800,0,0,0.428,153,0,0
150040,0,0,0.397,153,0,0
150280,0,0,0.368,153,0,0
150520,0,0,0.339,153,0,0
150760,0,0,0.311,153,0,0
151000,0,0,0.284,153,0,0
151240,0,0,0.259,153,0,0
151480,0,0,0.234,153,0,0
151720,0,0,0.211,153,0,0
151960,0,0,0.189,153,0,0
152200,0,0,0.168,153,0,0
152440,0,0,0.148,153,0,0
152680,0,0,0.129,153,0,0
152920,0,0,0.112,153,0,0
153160,0,0,0.096,153,0,0
153400,0,0,0.081,153,0,0
153640,0,0,0.067,153,0,0
153880,0,0,0.054,153,0,0
154120,0,0,0.043,153,0,0
154360,0,0,0.033,153,0,0
154600,0,0,0.024,153,0,0
154840,0,0,0.017,153,0,0
155080,0,0,0.011,153,0,0
155320,0,0,0.006,153,0,0
155560,0,0,0.003,153,0,0
155800,0,0,0.001,153,0,0
156040,0,0,0,153,0,0
